Year,Round,Overall_Pick,Nationality,Full_Name,Position,season,sequenceNumber,stat_assists,stat_goals,stat_pim,stat_games,stat_penaltyMinutes,stat_points,team_name,team_link,league_name,league_link,team_id,league_id,stat_powerPlayGoals,stat_gameWinningGoals,stat_shortHandedGoals,stat_plusMinus,stat_shots,stat_timeOnIce,stat_hits,stat_powerPlayPoints,stat_powerPlayTimeOnIce,stat_evenTimeOnIce,stat_faceOffPct,stat_shotPct,stat_overTimeGoals,stat_shortHandedPoints,stat_shortHandedTimeOnIce,stat_blocked,stat_shifts,season_played
2015,4,101,Russia,Andrei Mironov,(D),20172018,1,2.0,1.0,12.0,10.0,12,3.0,Colorado Avalanche,/api/v1/teams/21,National Hockey League,/api/v1/league/133,21.0,133.0,0.0,0.0,0.0,2.0,3.0,110:28,19.0,0.0,00:00,96:18,0.0,33.33,0.0,0.0,14:10,16.0,159.0,3
2015,4,102,Switzerland,Denis Malgin,(C),20162017,1,4.0,6.0,8.0,47.0,8,10.0,Florida Panthers,/api/v1/teams/13,National Hockey League,/api/v1/league/133,13.0,133.0,2.0,1.0,0.0,-5.0,67.0,528:12,34.0,2.0,52:20,475:37,36.41,8.96,1.0,0.0,00:15,15.0,720.0,2
2015,4,102,Switzerland,Denis Malgin,(C),20172018,1,11.0,11.0,6.0,51.0,6,22.0,Florida Panthers,/api/v1/teams/13,National Hockey League,/api/v1/league/133,13.0,133.0,1.0,3.0,0.0,4.0,79.0,706:30,48.0,6.0,62:50,643:16,42.62,13.92,0.0,0.0,00:24,24.0,985.0,3
2015,4,107,Canada,Christian Wolanin,(D),20172018,1,2.0,1.0,0.0,10.0,0,3.0,Ottawa Senators,/api/v1/teams/9,National Hockey League,/api/v1/league/133,9.0,133.0,0.0,0.0,0.0,-4.0,14.0,146:28,5.0,0.0,14:02,131:40,0.0,7.14,0.0,0.0,00:46,5.0,186.0,3
2015,4,115,Canada,Alexandre Carrier,(D),20162017,1,0.0,0.0,0.0,2.0,0,0.0,Nashville Predators,/api/v1/teams/18,National Hockey League,/api/v1/league/133,18.0,133.0,0.0,0.0,0.0,1.0,1.0,20:47,0.0,0.0,00:00,20:46,0.0,0.0,0.0,0.0,00:01,1.0,33.0,2
2015,5,124,Canada,Ethan Bear,(D),20172018,1,3.0,1.0,10.0,18.0,10,4.0,Edmonton Oilers,/api/v1/teams/22,National Hockey League,/api/v1/league/133,22.0,133.0,1.0,0.0,0.0,-11.0,20.0,335:23,14.0,2.0,32:54,298:58,0.0,5.0,0.0,0.0,03:31,28.0,417.0,3
2015,5,137,Czech Republic,Dominik Simon,(LW),20152016,1,1.0,0.0,0.0,3.0,0,1.0,Pittsburgh Penguins,/api/v1/teams/5,National Hockey League,/api/v1/league/133,5.0,133.0,0.0,0.0,0.0,0.0,2.0,18:13,1.0,0.0,00:00,18:13,0.0,0.0,0.0,0.0,00:00,1.0,28.0,1
2015,5,137,Czech Republic,Dominik Simon,(LW),20162017,1,1.0,0.0,0.0,2.0,0,1.0,Pittsburgh Penguins,/api/v1/teams/5,National Hockey League,/api/v1/league/133,5.0,133.0,0.0,0.0,0.0,-1.0,2.0,26:05,2.0,0.0,00:57,25:08,0.0,0.0,0.0,0.0,00:00,0.0,41.0,2
2015,5,137,Czech Republic,Dominik Simon,(LW),20172018,1,8.0,4.0,16.0,33.0,16,12.0,Pittsburgh Penguins,/api/v1/teams/5,National Hockey League,/api/v1/league/133,5.0,133.0,0.0,0.0,0.0,2.0,36.0,376:56,37.0,0.0,17:08,359:40,42.86,11.11,0.0,0.0,00:08,18.0,523.0,3
2015,5,139,Slovakia,Christian Jaros,(D),20172018,1,0.0,0.0,0.0,2.0,0,0.0,Ottawa Senators,/api/v1/teams/9,National Hockey League,/api/v1/league/133,9.0,133.0,0.0,0.0,0.0,0.0,0.0,15:56,4.0,0.0,00:00,15:56,0.0,0.0,0.0,0.0,00:00,0.0,28.0,3
2015,5,148,United States,Troy Terry,(RW/C),20172018,1,0.0,0.0,0.0,2.0,0,0.0,Anaheim Ducks,/api/v1/teams/24,National Hockey League,/api/v1/league/133,24.0,133.0,0.0,0.0,0.0,0.0,3.0,20:25,0.0,0.0,00:18,20:07,0.0,0.0,0.0,0.0,00:00,2.0,29.0,3
2015,5,149,United States,Adam Gaudette,(C),20172018,1,0.0,0.0,0.0,5.0,0,0.0,Vancouver Canucks,/api/v1/teams/23,National Hockey League,/api/v1/league/133,23.0,133.0,0.0,0.0,0.0,2.0,9.0,63:56,2.0,0.0,03:44,60:12,37.5,0.0,0.0,0.0,00:00,3.0,90.0,3
2015,6,166,Canada,Andrew Mangiapane,(LW),20172018,1,0.0,0.0,2.0,10.0,2,0.0,Calgary Flames,/api/v1/teams/20,National Hockey League,/api/v1/league/133,20.0,133.0,0.0,0.0,0.0,-3.0,7.0,89:18,9.0,0.0,00:15,89:03,100.0,0.0,0.0,0.0,00:00,4.0,129.0,3
2015,7,189,Finland,Markus Nutivaara,(D),20162017,1,5.0,2.0,6.0,66.0,6,7.0,Columbus Blue Jackets,/api/v1/teams/29,National Hockey League,/api/v1/league/133,29.0,133.0,0.0,0.0,0.0,7.0,66.0,872:02,36.0,0.0,11:18,859:02,0.0,3.03,0.0,0.0,01:42,38.0,1187.0,2
2015,7,189,Finland,Markus Nutivaara,(D),20172018,1,16.0,7.0,14.0,61.0,14,23.0,Columbus Blue Jackets,/api/v1/teams/29,National Hockey League,/api/v1/league/133,29.0,133.0,1.0,1.0,0.0,13.0,79.0,977:44,42.0,2.0,34:03,940:50,0.0,8.86,0.0,0.0,02:51,40.0,1281.0,3
2015,7,198,Finland,Sami Niku,(D),20172018,1,0.0,1.0,0.0,1.0,0,1.0,Winnipeg Jets,/api/v1/teams/52,National Hockey League,/api/v1/league/133,52.0,133.0,0.0,0.0,0.0,0.0,2.0,15:13,0.0,0.0,00:00,15:13,0.0,50.0,0.0,0.0,00:00,3.0,18.0,3
2016,1,1,United States,Auston Matthews,(C),20162017,1,29.0,40.0,14.0,82.0,14,69.0,Toronto Maple Leafs,/api/v1/teams/10,National Hockey League,/api/v1/league/133,10.0,133.0,8.0,8.0,0.0,2.0,279.0,1445:45,21.0,21.0,201:28,1242:49,46.82,14.34,1.0,0.0,01:28,61.0,1894.0,1
2016,1,1,United States,Auston Matthews,(C),20172018,1,29.0,34.0,12.0,62.0,12,63.0,Toronto Maple Leafs,/api/v1/teams/10,National Hockey League,/api/v1/league/133,10.0,133.0,5.0,5.0,0.0,25.0,187.0,1123:57,16.0,13.0,133:04,989:20,54.51,18.18,2.0,0.0,01:33,61.0,1497.0,2
2016,1,1,United States,Auston Matthews,(C),20182019,1,36.0,37.0,12.0,68.0,12,73.0,Toronto Maple Leafs,/api/v1/teams/10,National Hockey League,/api/v1/league/133,10.0,133.0,12.0,5.0,0.0,-9.0,251.0,1261:44,28.0,20.0,174:39,1085:01,52.14,14.74,2.0,0.0,02:04,60.0,1591.0,3
2016,1,2,Finland,Patrik Laine,(RW),20162017,1,28.0,36.0,26.0,73.0,26,64.0,Winnipeg Jets,/api/v1/teams/52,National Hockey League,/api/v1/league/133,52.0,133.0,9.0,5.0,0.0,7.0,204.0,1307:37,80.0,14.0,199:18,1106:54,0.0,17.65,1.0,0.0,01:25,33.0,1633.0,1
2016,1,2,Finland,Patrik Laine,(RW),20172018,1,26.0,44.0,24.0,82.0,24,70.0,Winnipeg Jets,/api/v1/teams/52,National Hockey League,/api/v1/league/133,52.0,133.0,20.0,8.0,0.0,8.0,241.0,1351:25,74.0,31.0,246:33,1104:46,25.58,18.26,0.0,0.0,00:06,43.0,1662.0,2
2016,1,2,Finland,Patrik Laine,(RW),20182019,1,20.0,30.0,42.0,82.0,42,50.0,Winnipeg Jets,/api/v1/teams/52,National Hockey League,/api/v1/league/133,52.0,133.0,15.0,3.0,0.0,-24.0,245.0,1413:07,70.0,23.0,287:36,1124:20,36.67,12.24,0.0,0.0,01:11,44.0,1620.0,3
2016,1,3,Canada,Pierre-Luc Dubois,(LW/C),20172018,1,28.0,20.0,49.0,82.0,49,48.0,Columbus Blue Jackets,/api/v1/teams/29,National Hockey League,/api/v1/league/133,29.0,133.0,6.0,4.0,0.0,8.0,165.0,1364:02,127.0,15.0,159:01,1192:20,43.82,12.12,1.0,0.0,12:41,46.0,1727.0,2
2016,1,3,Canada,Pierre-Luc Dubois,(LW/C),20182019,1,34.0,27.0,64.0,82.0,64,61.0,Columbus Blue Jackets,/api/v1/teams/29,National Hockey League,/api/v1/league/133,29.0,133.0,2.0,5.0,0.0,16.0,174.0,1452:40,115.0,9.0,188:33,1249:28,43.46,15.52,1.0,0.0,14:39,52.0,1820.0,3
2016,1,4,Finland,Jesse Puljujarvi,(RW),20162017,1,7.0,1.0,10.0,28.0,10,8.0,Edmonton Oilers,/api/v1/teams/22,National Hockey League,/api/v1/league/133,22.0,133.0,1.0,0.0,0.0,5.0,41.0,315:07,11.0,1.0,22:53,291:58,0.0,2.44,0.0,0.0,00:16,10.0,439.0,1
2016,1,4,Finland,Jesse Puljujarvi,(RW),20172018,1,8.0,12.0,14.0,65.0,14,20.0,Edmonton Oilers,/api/v1/teams/22,National Hockey League,/api/v1/league/133,22.0,133.0,2.0,2.0,0.0,-1.0,136.0,868:54,67.0,2.0,48:19,820:11,0.0,8.82,0.0,0.0,00:24,23.0,1139.0,2
2016,1,4,Finland,Jesse Puljujarvi,(RW),20182019,1,5.0,4.0,16.0,46.0,16,9.0,Edmonton Oilers,/api/v1/teams/22,National Hockey League,/api/v1/league/133,22.0,133.0,0.0,0.0,0.0,-14.0,53.0,549:51,46.0,1.0,20:31,527:54,50.0,7.55,0.0,0.0,01:26,26.0,769.0,3
2016,1,6,United States,Matthew Tkachuk,(LW),20162017,1,35.0,13.0,105.0,76.0,105,48.0,Calgary Flames,/api/v1/teams/20,National Hockey League,/api/v1/league/133,20.0,133.0,3.0,2.0,0.0,14.0,142.0,1114:14,65.0,13.0,153:41,958:57,34.78,9.15,0.0,0.0,01:36,22.0,1468.0,1
2016,1,6,United States,Matthew Tkachuk,(LW),20172018,1,25.0,24.0,61.0,68.0,61,49.0,Calgary Flames,/api/v1/teams/20,National Hockey League,/api/v1/league/133,20.0,133.0,10.0,2.0,0.0,-1.0,188.0,1173:03,80.0,17.0,202:36,970:04,41.18,12.77,0.0,0.0,00:23,16.0,1354.0,2
2016,1,6,United States,Matthew Tkachuk,(LW),20182019,1,43.0,34.0,62.0,80.0,62,77.0,Calgary Flames,/api/v1/teams/20,National Hockey League,/api/v1/league/133,20.0,133.0,11.0,2.0,0.0,14.0,207.0,1407:55,104.0,24.0,255:29,1149:30,46.15,16.43,0.0,0.0,02:56,13.0,1696.0,3
2016,1,7,United States,Clayton Keller,(C),20162017,1,2.0,0.0,0.0,3.0,0,2.0,Arizona Coyotes,/api/v1/teams/53,National Hockey League,/api/v1/league/133,53.0,133.0,0.0,0.0,0.0,-3.0,0.0,38:00,0.0,1.0,05:09,32:51,0.0,0.0,0.0,0.0,00:00,0.0,51.0,1
2016,1,7,United States,Clayton Keller,(C),20172018,1,42.0,23.0,24.0,82.0,24,65.0,Arizona Coyotes,/api/v1/teams/53,National Hockey League,/api/v1/league/133,53.0,133.0,6.0,3.0,0.0,-7.0,212.0,1483:06,7.0,20.0,247:07,1224:59,47.44,10.85,2.0,1.0,11:00,28.0,1892.0,2
2016,1,7,United States,Clayton Keller,(C),20182019,1,33.0,14.0,24.0,82.0,24,47.0,Arizona Coyotes,/api/v1/teams/53,National Hockey League,/api/v1/league/133,53.0,133.0,1.0,5.0,0.0,-21.0,200.0,1495:17,16.0,19.0,288:55,1194:41,33.33,7.0,0.0,0.0,11:41,21.0,1905.0,3
2016,1,9,Russia,Mikhail Sergachev,(D),20162017,1,0.0,0.0,0.0,4.0,0,0.0,Montréal Canadiens,/api/v1/teams/8,National Hockey League,/api/v1/league/133,8.0,133.0,0.0,0.0,0.0,1.0,2.0,48:30,10.0,0.0,01:23,47:07,0.0,0.0,0.0,0.0,00:00,3.0,68.0,1
2016,1,9,Russia,Mikhail Sergachev,(D),20172018,1,31.0,9.0,38.0,79.0,38,40.0,Tampa Bay Lightning,/api/v1/teams/14,National Hockey League,/api/v1/league/133,14.0,133.0,3.0,5.0,0.0,11.0,141.0,1213:28,90.0,16.0,146:09,1066:11,0.0,6.38,0.0,0.0,01:08,64.0,1528.0,2
2016,1,9,Russia,Mikhail Sergachev,(D),20182019,1,26.0,6.0,28.0,75.0,28,32.0,Tampa Bay Lightning,/api/v1/teams/14,National Hockey League,/api/v1/league/133,14.0,133.0,0.0,0.0,0.0,12.0,128.0,1344:15,97.0,6.0,113:20,1214:24,50.0,4.69,0.0,0.0,16:31,93.0,1603.0,3
2016,1,10,Canada,Tyson Jost,(C),20162017,1,0.0,1.0,0.0,6.0,0,1.0,Colorado Avalanche,/api/v1/teams/21,National Hockey League,/api/v1/league/133,21.0,133.0,0.0,0.0,0.0,-5.0,9.0,94:03,3.0,0.0,10:36,77:49,40.0,11.11,0.0,0.0,05:38,3.0,121.0,1
2016,1,10,Canada,Tyson Jost,(C),20172018,1,10.0,12.0,26.0,65.0,26,22.0,Colorado Avalanche,/api/v1/teams/21,National Hockey League,/api/v1/league/133,21.0,133.0,5.0,1.0,0.0,-10.0,113.0,951:12,33.0,8.0,168:19,766:55,36.68,10.62,0.0,0.0,15:58,26.0,1177.0,2
2016,1,10,Canada,Tyson Jost,(C),20182019,1,15.0,11.0,14.0,70.0,14,26.0,Colorado Avalanche,/api/v1/teams/21,National Hockey League,/api/v1/league/133,21.0,133.0,4.0,3.0,0.0,-2.0,114.0,910:25,48.0,5.0,145:07,764:43,37.67,9.65,0.0,0.0,00:35,35.0,1143.0,3
2016,1,11,United States,Logan Brown,(C),20172018,1,1.0,0.0,0.0,4.0,0,1.0,Ottawa Senators,/api/v1/teams/9,National Hockey League,/api/v1/league/133,9.0,133.0,0.0,0.0,0.0,0.0,4.0,32:31,1.0,0.0,09:22,23:09,33.33,0.0,0.0,0.0,00:00,1.0,43.0,2
2016,1,11,United States,Logan Brown,(C),20182019,1,0.0,0.0,0.0,2.0,0,0.0,Ottawa Senators,/api/v1/teams/9,National Hockey League,/api/v1/league/133,9.0,133.0,0.0,0.0,0.0,-2.0,2.0,21:02,0.0,0.0,05:05,15:57,25.0,0.0,0.0,0.0,00:00,1.0,27.0,3
2016,1,12,Canada,Michael McLeod,(C),20182019,1,3.0,0.0,13.0,21.0,13,3.0,New Jersey Devils,/api/v1/teams/1,National Hockey League,/api/v1/league/133,1.0,133.0,0.0,0.0,0.0,-8.0,21.0,256:07,41.0,0.0,06:24,247:53,53.03,0.0,0.0,0.0,01:50,4.0,337.0,3
2016,1,13,Canada,Jake Bean,(D),20182019,1,0.0,0.0,2.0,2.0,2,0.0,Carolina Hurricanes,/api/v1/teams/12,National Hockey League,/api/v1/league/133,12.0,133.0,0.0,0.0,0.0,0.0,1.0,16:55,1.0,0.0,00:19,16:36,0.0,0.0,0.0,0.0,00:00,0.0,26.0,3
2016,1,14,United States,Charlie McAvoy,(D),20172018,1,25.0,7.0,53.0,63.0,53,32.0,Boston Bruins,/api/v1/teams/6,National Hockey League,/api/v1/league/133,6.0,133.0,2.0,2.0,0.0,20.0,77.0,1395:17,133.0,7.0,125:14,1220:20,0.0,9.09,1.0,0.0,49:43,80.0,1666.0,2
2016,1,14,United States,Charlie McAvoy,(D),20182019,1,21.0,7.0,45.0,54.0,45,28.0,Boston Bruins,/api/v1/teams/6,National Hockey League,/api/v1/league/133,6.0,133.0,1.0,3.0,0.0,14.0,79.0,1197:20,92.0,2.0,85:05,1042:07,0.0,8.86,1.0,1.0,70:08,91.0,1448.0,3
2016,1,15,United States,Luke Kunin,(C),20172018,1,2.0,2.0,13.0,19.0,13,4.0,Minnesota Wild,/api/v1/teams/30,National Hockey League,/api/v1/league/133,30.0,133.0,0.0,0.0,1.0,-3.0,32.0,246:35,34.0,0.0,00:59,227:56,44.44,6.25,0.0,1.0,17:40,8.0,336.0,2
2016,1,15,United States,Luke Kunin,(C),20182019,1,11.0,6.0,27.0,49.0,27,17.0,Minnesota Wild,/api/v1/teams/30,National Hockey League,/api/v1/league/133,30.0,133.0,0.0,1.0,0.0,-9.0,88.0,778:23,67.0,1.0,62:45,644:38,44.0,6.82,0.0,0.0,71:00,34.0,1014.0,3
2016,1,16,Canada,Jakob Chychrun,(D),20162017,1,13.0,7.0,47.0,68.0,47,20.0,Arizona Coyotes,/api/v1/teams/53,National Hockey League,/api/v1/league/133,53.0,133.0,1.0,0.0,0.0,-14.0,86.0,1133:20,109.0,2.0,35:08,1020:37,0.0,8.14,0.0,0.0,77:35,99.0,1470.0,1
2016,1,16,Canada,Jakob Chychrun,(D),20172018,1,10.0,4.0,16.0,50.0,16,14.0,Arizona Coyotes,/api/v1/teams/53,National Hockey League,/api/v1/league/133,53.0,133.0,2.0,1.0,0.0,2.0,102.0,1012:30,74.0,4.0,101:50,900:43,0.0,3.92,0.0,0.0,09:57,72.0,1208.0,2
2016,1,16,Canada,Jakob Chychrun,(D),20182019,1,15.0,5.0,28.0,53.0,28,20.0,Arizona Coyotes,/api/v1/teams/53,National Hockey League,/api/v1/league/133,53.0,133.0,3.0,0.0,0.0,-12.0,117.0,1073:30,74.0,8.0,134:53,935:55,0.0,4.27,0.0,0.0,02:42,77.0,1235.0,3
2016,1,17,Canada,Dante Fabbro,(D),20182019,1,0.0,1.0,0.0,4.0,0,1.0,Nashville Predators,/api/v1/teams/18,National Hockey League,/api/v1/league/133,18.0,133.0,0.0,0.0,0.0,-1.0,5.0,50:57,3.0,0.0,00:00,50:04,0.0,20.0,0.0,0.0,00:53,6.0,67.0,3
2016,1,20,Canada,Dennis Cholowski,(D),20182019,1,9.0,7.0,16.0,52.0,16,16.0,Detroit Red Wings,/api/v1/teams/17,National Hockey League,/api/v1/league/133,17.0,133.0,4.0,1.0,0.0,-20.0,71.0,949:10,18.0,9.0,126:57,811:09,100.0,9.86,0.0,0.0,11:04,50.0,1219.0,3
2016,1,23,Finland,Henrik Borgstrom,(C),20172018,1,0.0,1.0,0.0,4.0,0,1.0,Florida Panthers,/api/v1/teams/13,National Hockey League,/api/v1/league/133,13.0,133.0,0.0,0.0,0.0,-1.0,6.0,50:38,1.0,0.0,05:21,45:17,40.54,16.67,0.0,0.0,00:00,1.0,72.0,2
2016,1,23,Finland,Henrik Borgstrom,(C),20182019,1,10.0,8.0,4.0,50.0,4,18.0,Florida Panthers,/api/v1/teams/13,National Hockey League,/api/v1/league/133,13.0,133.0,3.0,0.0,0.0,-14.0,54.0,600:09,11.0,7.0,55:37,543:30,40.74,14.81,0.0,0.0,01:02,12.0,852.0,3
2016,1,24,United States,Max Jones,(LW),20182019,1,3.0,2.0,14.0,30.0,14,5.0,Anaheim Ducks,/api/v1/teams/24,National Hockey League,/api/v1/league/133,24.0,133.0,0.0,1.0,0.0,-1.0,58.0,395:14,30.0,1.0,19:12,353:07,33.33,3.45,0.0,0.0,22:55,5.0,549.0,3
2016,1,26,United States,Tage Thompson,(C),20172018,1,6.0,3.0,12.0,41.0,12,9.0,St. Louis Blues,/api/v1/teams/19,National Hockey League,/api/v1/league/133,19.0,133.0,0.0,0.0,0.0,-12.0,55.0,488:54,39.0,1.0,45:38,443:16,10.0,5.45,0.0,0.0,00:00,9.0,640.0,2
2016,1,26,United States,Tage Thompson,(C),20182019,1,5.0,7.0,20.0,65.0,20,12.0,Buffalo Sabres,/api/v1/teams/7,National Hockey League,/api/v1/league/133,7.0,133.0,1.0,0.0,0.0,-22.0,108.0,788:26,66.0,1.0,56:10,730:24,50.0,6.48,0.0,0.0,01:52,9.0,1031.0,3
2016,1,27,Canada,Brett Howden,(C),20182019,1,17.0,6.0,14.0,66.0,14,23.0,New York Rangers,/api/v1/teams/3,National Hockey League,/api/v1/league/133,3.0,133.0,0.0,1.0,0.0,-16.0,74.0,985:57,64.0,2.0,90:19,812:51,48.42,8.11,0.0,0.0,82:47,47.0,1322.0,3
2016,1,29,United States,Trent Frederic,(C),20182019,1,0.0,0.0,15.0,15.0,15,0.0,Boston Bruins,/api/v1/teams/6,National Hockey League,/api/v1/league/133,6.0,133.0,0.0,0.0,0.0,-4.0,19.0,141:00,18.0,0.0,05:05,134:24,50.62,0.0,0.0,0.0,01:31,3.0,198.0,3
2016,1,30,Canada,Sam Steel,(C),20182019,1,5.0,6.0,8.0,22.0,8,11.0,Anaheim Ducks,/api/v1/teams/24,National Hockey League,/api/v1/league/133,24.0,133.0,0.0,0.0,1.0,2.0,33.0,329:14,9.0,2.0,35:00,282:42,49.09,18.18,0.0,1.0,11:32,6.0,421.0,3
2016,2,35,Canada,Jordan Kyrou,(C),20182019,1,2.0,1.0,4.0,16.0,4,3.0,St. Louis Blues,/api/v1/teams/19,National Hockey League,/api/v1/league/133,19.0,133.0,0.0,0.0,0.0,-1.0,16.0,154:33,2.0,0.0,04:44,149:49,100.0,6.25,0.0,0.0,00:00,3.0,213.0,3
2016,2,37,Czech Republic,Libor Hajek,(D),20182019,1,0.0,1.0,6.0,5.0,6,1.0,New York Rangers,/api/v1/teams/3,National Hockey League,/api/v1/league/133,3.0,133.0,0.0,0.0,0.0,1.0,10.0,82:39,5.0,0.0,00:40,77:27,0.0,10.0,0.0,0.0,04:32,3.0,107.0,3
2016,2,39,United States,Alex DeBrincat,(RW),20172018,1,24.0,28.0,6.0,82.0,6,52.0,Chicago Blackhawks,/api/v1/teams/16,National Hockey League,/api/v1/league/133,16.0,133.0,6.0,1.0,0.0,6.0,181.0,1213:46,40.0,12.0,167:07,1034:46,42.37,15.47,0.0,0.0,11:53,25.0,1564.0,2
2016,2,39,United States,Alex DeBrincat,(RW),20182019,1,35.0,41.0,15.0,82.0,15,76.0,Chicago Blackhawks,/api/v1/teams/16,National Hockey League,/api/v1/league/133,16.0,133.0,13.0,3.0,0.0,0.0,220.0,1451:24,35.0,24.0,267:49,1174:23,45.71,18.64,1.0,0.0,09:12,26.0,1666.0,3
2016,2,41,Canada,Nathan Bastian,(RW),20182019,1,0.0,3.0,10.0,7.0,10,3.0,New Jersey Devils,/api/v1/teams/1,National Hockey League,/api/v1/league/133,1.0,133.0,0.0,0.0,0.0,0.0,13.0,88:46,24.0,0.0,11:21,77:25,100.0,23.08,0.0,0.0,00:00,1.0,119.0,3
2016,2,43,Finland,Janne Kuokkanen,(C/LW),20172018,1,0.0,0.0,0.0,4.0,0,0.0,Carolina Hurricanes,/api/v1/teams/12,National Hockey League,/api/v1/league/133,12.0,133.0,0.0,0.0,0.0,-3.0,6.0,44:15,1.0,0.0,00:00,44:15,0.0,0.0,0.0,0.0,00:00,1.0,64.0,2
2016,2,43,Finland,Janne Kuokkanen,(C/LW),20182019,1,0.0,0.0,4.0,7.0,4,0.0,Carolina Hurricanes,/api/v1/teams/12,National Hockey League,/api/v1/league/133,12.0,133.0,0.0,0.0,0.0,-2.0,6.0,76:26,0.0,0.0,15:38,60:00,0.0,0.0,0.0,0.0,00:48,3.0,101.0,3
2016,2,47,Canada,Samuel Girard,(D),20172018,1,2.0,1.0,2.0,5.0,2,3.0,Nashville Predators,/api/v1/teams/18,National Hockey League,/api/v1/league/133,18.0,133.0,0.0,0.0,0.0,-3.0,8.0,84:33,3.0,1.0,06:59,77:09,0.0,12.5,0.0,0.0,00:25,6.0,114.0,2
2016,2,47,Canada,Samuel Girard,(D),20172018,2,17.0,3.0,6.0,68.0,6,20.0,Colorado Avalanche,/api/v1/teams/21,National Hockey League,/api/v1/league/133,21.0,133.0,1.0,0.0,0.0,-8.0,76.0,1203:46,43.0,12.0,151:21,1051:30,0.0,3.95,0.0,0.0,00:55,63.0,1495.0,2
2016,2,47,Canada,Samuel Girard,(D),20182019,1,23.0,4.0,6.0,82.0,6,27.0,Colorado Avalanche,/api/v1/teams/21,National Hockey League,/api/v1/league/133,21.0,133.0,0.0,0.0,0.0,8.0,116.0,1631:11,65.0,9.0,166:15,1453:56,100.0,3.45,0.0,0.0,11:00,90.0,1966.0,3
2016,2,49,United States,Ryan Lindgren,(D),20182019,1,0.0,0.0,8.0,5.0,8,0.0,New York Rangers,/api/v1/teams/3,National Hockey League,/api/v1/league/133,3.0,133.0,0.0,0.0,0.0,-6.0,8.0,72:56,11.0,0.0,00:00,69:18,0.0,0.0,0.0,0.0,03:38,9.0,102.0,3
2016,2,53,Czech Republic,Filip Hronek,(D),20182019,1,18.0,5.0,30.0,46.0,30,23.0,Detroit Red Wings,/api/v1/teams/17,National Hockey League,/api/v1/league/133,17.0,133.0,1.0,0.0,0.0,-10.0,73.0,918:12,66.0,5.0,77:11,787:20,0.0,6.85,0.0,1.0,53:41,32.0,1201.0,3
2016,2,56,Canada,Dillon Dube,(C),20182019,1,4.0,1.0,4.0,25.0,4,5.0,Calgary Flames,/api/v1/teams/20,National Hockey League,/api/v1/league/133,20.0,133.0,0.0,0.0,0.0,2.0,22.0,251:41,11.0,0.0,11:45,232:39,40.0,4.55,0.0,0.0,07:17,3.0,350.0,3
